id-col,tweet_id,screen_name,tweet,polaridade,words,filtered,tf,features,label,rawPrediction,probability,prediction
238,1084854176612405248,infomoney,Bradesco BBI estima que Bolsonaro anuncie medidas unilaterais ainda no primeiro 1º trimestre de 2019 para reduzir as tarifas de importação. https://t.co/xfXjUIIQH2,0,"['bradesco', 'bbi', 'estima', 'que', 'bolsonaro', 'anuncie', 'medidas', 'unilaterais', 'ainda', 'no', 'primeiro', '1º', 'trimestre', 'de', '2019', 'para', 'reduzir', 'as', 'tarifas', 'de', 'importação.', 'https://t.co/xfxjuiiqh2']","['bradesco', 'bbi', 'estima', 'que', 'bolsonaro', 'anuncie', 'medidas', 'unilaterais', 'ainda', 'primeiro', '1º', 'trimestre', 'de', '2019', 'para', 'reduzir', 'tarifas', 'de', 'importação.', 'https://t.co/xfxjuiiqh2']","(65536,[452,1568,1725,6779,8550,17610,22676,29126,31608,33843,35454,36449,41129,41904,47351,48164,49829,50101,58496],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[452,1568,1725,6779,8550,17610,22676,29126,31608,33843,35454,36449,41129,41904,47351,48164,49829,50101,58496],[4.531195984150935,3.432583695482826,3.051569683238826,5.268794927281715,0.0,6.280395838960195,5.720780051024772,1.9204870095399322,0.0,5.87493073085203,0.0,0.8838735886242287,4.447814375211885,3.3626251068759156,6.280395838960195,3.2123429038265776,0.0,0.0,2.8791984572980396])",0.0,"[-481.368418500862,-469.5824498282874,-501.4892545007248,-633.9478087310735,-640.225118819912,-640.7609208256924,-635.6373917093005,-636.1810546859086,-640.763077865221,-640.4631613284298,-638.7523114552007,-640.7671385865024,-638.7114026982981,-635.8625220561125,-640.7609208256924,-640.767067511994]","[7.6105411126561484e-06,0.9999923894588734,1.3901046316933209e-14,4.140266601308322e-72,7.777269964932636e-75,4.551256581434443e-75,7.64278676878845e-73,4.437536234875793e-73,4.541449921562441e-75,6.129804541279141e-75,3.392026885594916e-74,4.523045751609629e-75,3.533667915308222e-74,6.102093751089257e-73,4.551256581434443e-75,4.52336723628724e-75]",1.0
239,1084869250504974337,InvestingBrasil,CCR tem forte alta com assinatura de concessão de rodovias gaúchas - https://t.co/tYMVxdgPBu,1,"['ccr', 'tem', 'forte', 'alta', 'com', 'assinatura', 'de', 'concessão', 'de', 'rodovias', 'gaúchas', '-', 'https://t.co/tymvxdgpbu']","['ccr', 'tem', 'forte', 'alta', 'com', 'assinatura', 'de', 'concessão', 'de', 'rodovias', 'gaúchas', '-', 'https://t.co/tymvxdgpbu']","(65536,[803,3483,6921,8717,34202,36449,36543,40423,45531,52472,58848,62867],[1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[803,3483,6921,8717,34202,36449,36543,40423,45531,52472,58848,62867],[0.0,5.268794927281715,2.9662098342876693,1.9046388172999087,3.447182494903979,0.8838735886242287,3.447182494903979,0.0,1.314060803760519,6.280395838960195,6.280395838960195,0.0])",1.0,"[-270.3386678149859,-247.5010427366636,-291.9607179236311,-359.1858618890286,-359.02680907248384,-359.5732509855263,-359.0444353741244,-359.5952506017971,-359.57445101701535,-359.2640772900302,-358.49838373132536,-359.5767101287941,-359.5781270003513,-359.2745201346994,-359.5732509855263,-359.5766705877255]","[1.207106111288152e-10,0.9999999998792894,4.913697300504488e-20,3.132559506896069e-49,3.672612349741854e-49,2.1264657041128693e-49,3.608444954904902e-49,2.0801951084511232e-49,2.1239154088308652e-49,2.8968820494057983e-49,6.229702394566034e-49,2.119122662227197e-49,2.116122263692526e-49,2.866787768577654e-49,2.1264657041128693e-49,2.119206456258373e-49]",1.0
240,1084870789541683201,infomoney,"Estatais devem surfar melhor a onda otimista, segundo o Itaú BBA, enquanto o setor financeiro deve ficar para trás. https://t.co/odR0TB7hfD",0,"['estatais', 'devem', 'surfar', 'melhor', 'a', 'onda', 'otimista,', 'segundo', 'o', 'itaú', 'bba,', 'enquanto', 'o', 'setor', 'financeiro', 'deve', 'ficar', 'para', 'trás.', 'https://t.co/odr0tb7hfd']","['estatais', 'devem', 'surfar', 'melhor', 'onda', 'otimista,', 'segundo', 'o', 'itaú', 'bba,', 'enquanto', 'o', 'setor', 'financeiro', 'deve', 'ficar', 'para', 'trás.', 'https://t.co/odr0tb7hfd']","(65536,[4450,7512,8280,18250,21612,23191,25319,29126,30983,37955,41362,53273,53330,53600,60620,60708,63169,64721],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0])","(65536,[4450,7512,8280,18250,21612,23191,25319,29126,30983,37955,41362,53273,53330,53600,60620,60708,63169,64721],[0.0,0.0,5.268794927281715,5.027632870464827,5.58724865840025,5.720780051024772,6.280395838960195,1.9204870095399322,5.469465622743866,2.93049175168559,4.48863636973214,0.0,0.0,5.725338310693657,4.26549281841793,0.0,0.0,0.0])",0.0,"[-415.255362573365,-434.12554966176464,-521.0424728924039,-579.985942170802,-591.2953826392629,-591.2732734888455,-580.4127712004566,-591.3097297613087,-591.2752620996646,-584.2112626334911,-589.2607854625495,-591.2790057465315,-581.4860867729232,-584.2285678076297,-591.2732734888455,-591.2789402217537]","[0.9999999936205701,6.379429939361269e-09,1.1408846295423014e-46,2.8735468177112026e-72,3.5220108414024054e-77,3.6007466930173e-77,1.8752051412422807e-72,3.4718408798734e-77,3.593593324177344e-77,4.201311821834812e-74,2.6940460516171247e-76,3.58016533030444e-77,6.410822530735086e-73,4.129232857438482e-74,3.6007466930173e-77,3.580399927528163e-77]",0.0
241,1084931763200249861,InvestingBrasil,Petrobras manifesta interesse em ser operadora de 3 blocos na 6ª rodada do pré-sal - https://t.co/KhKf36UAjw,1,"['petrobras', 'manifesta', 'interesse', 'em', 'ser', 'operadora', 'de', '3', 'blocos', 'na', '6ª', 'rodada', 'do', 'pré-sal', '-', 'https://t.co/khkf36uajw']","['petrobras', 'manifesta', 'interesse', 'em', 'ser', 'operadora', 'de', '3', 'blocos', 'na', '6ª', 'rodada', 'pré-sal', '-', 'https://t.co/khkf36uajw']","(65536,[935,3379,4483,23538,24244,32198,32628,33878,36449,45531,51387,53393,58033,60875,65422],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[935,3379,4483,23538,24244,32198,32628,33878,36449,45531,51387,53393,58033,60875,65422],[0.0,0.0,0.0,5.36410510708604,0.0,0.0,5.87493073085203,0.0,0.44193679431211436,1.314060803760519,4.83347685602387,0.0,1.766792846497594,2.4249431850204433,2.7394365149228808])",1.0,"[-193.4545063625433,-186.77097408072527,-231.5834772556806,-281.1828227715533,-281.30470909747595,-281.57421056547184,-277.70529766116323,-273.0669599562889,-281.5751451311644,-281.4236138821406,-278.69518469083243,-279.77885914316573,-281.5780079293021,-269.29422451715084,-281.57421056547184,-281.57687369800345]","[0.0012497861159256266,0.9987502138840743,3.448530220325753e-20,9.92914773588694e-42,8.789768031025076e-42,6.713274623013665e-42,3.2150071176461327e-40,3.32342903060816e-38,6.707003557684047e-42,7.804367684942352e-42,1.1947566708199646e-40,4.0424590500719913e-41,6.687830218184649e-42,1.445654765156461e-36,6.713274623013665e-42,6.695420068047027e-42]",1.0
242,1085125805863260160,infomoney,"Também no radar, Suzano e Fibria anunciam conclusão da fusão e formam gigante global. https://t.co/xojFi106xs",1,"['também', 'no', 'radar,', 'suzano', 'e', 'fibria', 'anunciam', 'conclusão', 'da', 'fusão', 'e', 'formam', 'gigante', 'global.', 'https://t.co/xojfi106xs']","['também', 'radar,', 'suzano', 'e', 'fibria', 'anunciam', 'conclusão', 'da', 'fusão', 'e', 'formam', 'gigante', 'global.', 'https://t.co/xojfi106xs']","(65536,[519,2085,14145,14708,15749,17222,18757,24998,25906,36443,46257,46522,49991],[1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[519,2085,14145,14708,15749,17222,18757,24998,25906,36443,46257,46522,49991],[0.0,6.057252287645985,3.977810745966149,0.0,0.0,3.0364438083248775,5.027632870464827,0.0,5.36410510708604,0.0,1.0492872221056082,5.027632870464827,5.469465622743866])",1.0,"[-288.01949739901227,-279.158944465414,-315.67069122018063,-394.86420800619953,-395.2644598952205,-395.24976811100385,-392.47955271806404,-394.0873105765874,-395.25108956571796,-395.2655290507678,-391.28919908053234,-395.25357726203,-395.25513749742015,-394.52417331210705,-395.24976811100385,-395.253533720063]","[0.00014185646802240628,0.9998581435319773,1.3902350959352716e-16,5.62057704330955e-51,3.766636568517528e-51,3.8223836898022204e-51,6.101316273982462e-50,1.2223150859606968e-50,3.8173359187911226e-51,3.7626116001777695e-51,2.0062615704043055e-49,3.8078513485607866e-51,3.801914836508632e-51,7.896890145259198e-51,3.8223836898022204e-51,3.808017153508213e-51]",1.0
243,1085173535369281536,InvestingBrasil,"Klabin avança mais de 2% com companhia perto de obter empréstimo de US$ 1,1 bi - https://t.co/lqlrPAkxRO",1,"['klabin', 'avança', 'mais', 'de', '2%', 'com', 'companhia', 'perto', 'de', 'obter', 'empréstimo', 'de', 'us$', '1,1', 'bi', '-', 'https://t.co/lqlrpakxro']","['klabin', 'avança', 'mais', 'de', '2%', 'com', 'companhia', 'perto', 'de', 'obter', 'empréstimo', 'de', 'us$', '1,1', 'bi', '-', 'https://t.co/lqlrpakxro']","(65536,[8055,8717,14437,14822,16656,26634,36449,41052,41399,41453,41626,45223,45531,47590,59827],[1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[8055,8717,14437,14822,16656,26634,36449,41052,41399,41453,41626,45223,45531,47590,59827],[4.299394370093611,1.9046388172999087,6.280395838960195,4.370853334075757,4.140329675463924,0.0,1.325810382936343,3.696398286527964,2.8383764627777843,4.894101477840304,0.0,5.87493073085203,1.314060803760519,3.447182494903979,6.280395838960195])",1.0,"[-471.6293252997667,-384.6950447211063,-457.50478311404856,-568.5174358283324,-568.0756806357715,-568.8940938862154,-564.2860142121025,-568.9291538355284,-568.8960063306264,-568.4316738998011,-567.8356324129709,-568.8996065908982,-568.9018646050548,-568.4483162630258,-568.8940938862154,-568.8995435758054]","[1.7576065260249228e-38,1.0,2.3940454283319918e-32,1.468756805303234e-80,2.2845556118885608e-80,1.0077884478061742e-80,1.0107248659928805e-78,9.730676471579045e-81,1.0058629502121147e-80,1.6002794349312972e-80,2.904379434408808e-80,1.0022480929117535e-80,9.9998755565256e-81,1.5738673923227181e-80,1.0077884478061742e-80,1.002311251658285e-80]",1.0
244,1085181179807059968,InvestingBrasil,Suzano registra ganhos de mais de 3% após concluir fusão com a Fibria  - https://t.co/54Kef07Cse,1,"['suzano', 'registra', 'ganhos', 'de', 'mais', 'de', '3%', 'após', 'concluir', 'fusão', 'com', 'a', 'fibria', '', '-', 'https://t.co/54kef07cse']","['suzano', 'registra', 'ganhos', 'de', 'mais', 'de', '3%', 'após', 'concluir', 'fusão', 'com', 'fibria', '', '-', 'https://t.co/54kef07cse']","(65536,[8717,14145,32466,36449,41399,45531,46347,46522,49991,52323,52572,55069,61371,61819],[1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[8717,14145,32466,36449,41399,45531,46347,46522,49991,52323,52572,55069,61371,61819],[1.9046388172999087,3.977810745966149,4.48863636973214,0.8838735886242287,2.8383764627777843,1.314060803760519,6.280395838960195,5.027632870464827,5.469465622743866,2.7763410718583317,1.4441139320087168,5.36410510708604,0.0,4.370853334075757])",1.0,"[-419.2450873046495,-348.8368554354198,-390.85770624671665,-518.3136615914515,-518.1524723049052,-518.692893263194,-514.3602962958714,-518.724820966381,-518.694634850353,-518.3901786814308,-517.6304972085206,-518.6979134643727,-518.6999697481724,-518.4053342205511,-518.692893263194,-518.6978560790309]","[2.642977212056027e-31,1.0,5.630881239619484e-19,2.495504031733513e-74,2.931986008674625e-74,1.7078906204817191e-74,1.3004181090700386e-72,1.6542228981283862e-74,1.7049187687286744e-74,2.3116779255502542e-74,4.941431707086131e-74,1.6993381514950404e-74,1.6958474201810656e-74,2.2769073492668772e-74,1.7078906204817191e-74,1.6994356713938576e-74]",1.0
245,1085249515538575368,InvestingBrasil,Ações da Suzano crescem quase 7% após conclusão da fusão com a Fibria - https://t.co/SH4PFx50pe,1,"['ações', 'da', 'suzano', 'crescem', 'quase', '7%', 'após', 'conclusão', 'da', 'fusão', 'com', 'a', 'fibria', '-', 'https://t.co/sh4pfx50pe']","['ações', 'da', 'suzano', 'crescem', 'quase', '7%', 'após', 'conclusão', 'da', 'fusão', 'com', 'fibria', '-', 'https://t.co/sh4pfx50pe']","(65536,[2085,4469,7654,8717,14145,14532,15488,45531,46257,46522,49991,52323,65373],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0])","(65536,[2085,4469,7654,8717,14145,14532,15488,45531,46257,46522,49991,52323,65373],[6.057252287645985,3.189353385601879,0.0,1.9046388172999087,3.977810745966149,5.469465622743866,4.170182638613605,1.314060803760519,2.0985744442112164,5.027632870464827,5.469465622743866,2.7763410718583317,0.0])",1.0,"[-356.5890538157648,-315.7197847886642,-349.7856816735893,-466.3468485949444,-466.7461407489755,-466.7287442598269,-466.7691238120951,-464.3840634279416,-466.73030898962804,-466.7474067322354,-463.28890915864474,-466.7332546619342,-466.7351021310798,-465.25531278247513,-466.7287442598269,-466.73320310404694]","[1.781156098105481e-18,0.9999999999999984,1.6046080320831332e-15,3.8326341381724827e-66,2.57091065676209e-66,2.616026769270862e-66,2.512497087488901e-66,2.728501085101177e-65,2.611936595067647e-66,2.567657986255602e-66,8.157246510825833e-65,2.604254006523387e-66,2.599447169208003e-66,1.1416824991311498e-65,2.616026769270862e-66,2.604388279819285e-66]",1.0
246,1085300482355138560,InvestingBrasil,Quer saber qual é a favorita do Itaú BBA na siderurgia? Confira aqui - https://t.co/6tR1q0ZGvo,0,"['quer', 'saber', 'qual', 'é', 'a', 'favorita', 'do', 'itaú', 'bba', 'na', 'siderurgia?', 'confira', 'aqui', '-', 'https://t.co/6tr1q0zgvo']","['quer', 'saber', 'qual', 'é', 'favorita', 'itaú', 'bba', 'na', 'siderurgia?', 'confira', 'aqui', '-', 'https://t.co/6tr1q0zgvo']","(65536,[246,8306,9890,18417,19829,28770,37955,45531,50894,54374,54671,60875,62318],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[246,8306,9890,18417,19829,28770,37955,45531,50894,54374,54671,60875,62318],[3.905490084386523,5.720780051024772,5.87493073085203,4.958639998977875,4.57564774672177,0.0,2.93049175168559,1.314060803760519,0.0,0.0,5.720780051024772,2.4249431850204433,0.0])",0.0,"[-288.2833969604536,-333.24088548549923,-368.38239617641625,-421.6613637808726,-413.5629145798777,-422.04555017358945,-422.08200521379194,-415.8603319810386,-422.0469628263952,-422.06239882949853,-412.4772379553965,-422.04962220710445,-422.051290119654,-415.86357623908316,-422.04555017358945,-414.1867436867367]","[1.0,2.9868321221789284e-20,1.6347322652978409e-35,1.1876405089290395e-58,3.9065807200377426e-55,8.087885084851847e-59,7.798350471439706e-59,3.9268209779850583e-56,8.076467777538403e-59,7.952756654876676e-59,1.1569115837308066e-54,8.055017909256594e-59,8.041594041829163e-59,3.9141020004161544e-56,8.087885084851847e-59,2.0934917974996286e-55]",0.0
247,1085442802899668992,colunadobroad,Casa Civil barra Basílio para vice-presidência do BB @estadao:  https://t.co/hInMj2Pan7 https://t.co/4GHTBtpAnE,0,"['casa', 'civil', 'barra', 'basílio', 'para', 'vice-presidência', 'do', 'bb', '@estadao:', '', 'https://t.co/hinmj2pan7', 'https://t.co/4ghtbtpane']","['casa', 'civil', 'barra', 'basílio', 'para', 'vice-presidência', 'bb', '@estadao:', '', 'https://t.co/hinmj2pan7', 'https://t.co/4ghtbtpane']","(65536,[2260,6822,14241,27822,29126,34705,40365,41380,52572,61638,62455],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[2260,6822,14241,27822,29126,34705,40365,41380,52572,61638,62455],[0.0,0.0,0.0,0.0,1.9204870095399322,6.280395838960195,3.2599709528158325,2.3053980343706604,1.4441139320087168,0.0,6.057252287645985])",0.0,"[-163.08210409213098,-184.52079480327535,-206.7452862577935,-242.45259959021118,-242.85489777679825,-242.84597282527776,-242.8666888182194,-242.8606893773934,-242.8467755813683,-242.85554726642366,-240.80617637668283,-242.8482868048286,-240.7909519205136,-242.8625329640793,-242.84597282527776,-242.84826035399468]","[0.9999999995110156,4.889843105988351e-10,1.0897350581031816e-19,3.3871293262129896e-35,2.2652487348928957e-35,2.2855564579552085e-35,2.238695943395334e-35,2.2521672369430027e-35,2.283722449817411e-35,2.2637779570198137e-35,1.7573743995732204e-34,2.28027384133975e-35,1.78433417229638e-34,2.2480189964060366e-35,2.2855564579552085e-35,2.280334157282139e-35]",0.0
248,1085522058954575872,EstadaoEconomia,Novo assessor especial do presidente do BB atuou em privatizações e liquidações de estatais https://t.co/BF6M91iCRg https://t.co/PubzKiwEzY,1,"['novo', 'assessor', 'especial', 'do', 'presidente', 'do', 'bb', 'atuou', 'em', 'privatizações', 'e', 'liquidações', 'de', 'estatais', 'https://t.co/bf6m91icrg', 'https://t.co/pubzkiwezy']","['novo', 'assessor', 'especial', 'presidente', 'bb', 'atuou', 'em', 'privatizações', 'e', 'liquidações', 'de', 'estatais', 'https://t.co/bf6m91icrg', 'https://t.co/pubzkiwezy']","(65536,[8756,17222,23191,28851,34273,36449,39984,40365,44353,45990,47077,51964,56954,58033],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[8756,17222,23191,28851,34273,36449,39984,40365,44353,45990,47077,51964,56954,58033],[4.055772287435861,1.5182219041624387,5.720780051024772,4.055772287435861,0.0,0.44193679431211436,0.0,3.2599709528158325,0.0,0.0,5.720780051024772,6.280395838960195,0.0,1.766792846497594])",1.0,"[-260.51514809802995,-266.27388503782413,-310.2772631239426,-370.58387497994767,-370.7045609960156,-370.9706797760632,-369.3205985776689,-370.9933905217838,-370.9719185981259,-370.82371194680485,-367.79900412266375,-369.1762053860549,-370.975713406262,-370.834492352561,-370.9706797760632,-370.97420991563735]","[0.9968548291534752,0.0031451708465248624,2.43904578882784e-22,1.571777987181413e-48,1.3930860115447768e-48,1.0675888114409336e-48,5.559364798064514e-48,1.0436163203495976e-48,1.0662670777329015e-48,1.2366059474485663e-48,2.5459229048743195e-47,6.422947011251733e-48,1.0622284664750268e-48,1.2233464334600228e-48,1.0675888114409336e-48,1.0638267181927839e-48]",0.0
249,1085522967369527296,InvestingBrasil,Embraer lidera queda do Ibovespa com redução na projeção da receita líquida - https://t.co/TvJVhNO5xg,-1,"['embraer', 'lidera', 'queda', 'do', 'ibovespa', 'com', 'redução', 'na', 'projeção', 'da', 'receita', 'líquida', '-', 'https://t.co/tvjvhno5xg']","['embraer', 'lidera', 'queda', 'ibovespa', 'com', 'redução', 'na', 'projeção', 'da', 'receita', 'líquida', '-', 'https://t.co/tvjvhno5xg']","(65536,[531,8717,14630,16110,17008,23533,38962,43134,45531,46257,53081,55291,60875],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[531,8717,14630,16110,17008,23533,38962,43134,45531,46257,53081,55291,60875],[5.469465622743866,1.9046388172999087,4.23270299559494,0.0,3.774869901969459,0.0,3.4181949580307265,5.268794927281715,1.314060803760519,1.0492872221056082,6.280395838960195,3.7954891891721947,2.4249431850204433])",2.0,"[-360.1885270786022,-305.1573343806591,-293.8278404017038,-438.37626224695276,-438.7759299376203,-438.7595917779096,-438.7975148075718,-437.59984898885654,-438.7610613161122,-438.7771189037682,-436.50424770558084,-438.76382778606967,-438.7655628629407,-438.0370518086819,-438.7595917779096,-438.7637793647479]","[1.513264150292687e-29,1.2013182226763178e-05,0.9999879868177732,1.6726797818388064e-63,1.1216034457352484e-63,1.1400788984345746e-63,1.0976531926455289e-63,3.635840317304016e-63,1.1384047393609583e-63,1.1202706896647898e-63,1.0874727742548798e-62,1.135259729144045e-63,1.1332916741024908e-63,2.3481726698781758e-63,1.1400788984345746e-63,1.1353147012515767e-63]",2.0
250,1085856456405147648,infomoney,Bradesco BBI retoma cobertura para as educacionais com Estácio como top pick; mercado de olho em siderúrgicas e mais notícias que movimentam o mercado https://t.co/F8vU2eMFPl,0,"['bradesco', 'bbi', 'retoma', 'cobertura', 'para', 'as', 'educacionais', 'com', 'estácio', 'como', 'top', 'pick;', 'mercado', 'de', 'olho', 'em', 'siderúrgicas', 'e', 'mais', 'notícias', 'que', 'movimentam', 'o', 'mercado', 'https://t.co/f8vu2emfpl']","['bradesco', 'bbi', 'retoma', 'cobertura', 'para', 'educacionais', 'com', 'estácio', 'como', 'top', 'pick;', 'mercado', 'de', 'olho', 'em', 'siderúrgicas', 'e', 'mais', 'notícias', 'que', 'movimentam', 'o', 'mercado', 'https://t.co/f8vu2emfpl']","(65536,[6393,7440,8717,9520,9933,12310,17222,19500,22676,26818,29126,34874,36449,41399,48164,51103,53600,55922,57773,58033,58496,60327,62168],[1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[6393,7440,8717,9520,9933,12310,17222,19500,22676,26818,29126,34874,36449,41399,48164,51103,53600,55922,57773,58033,58496,60327,62168],[5.87493073085203,5.36410510708604,1.9046388172999087,6.280395838960195,0.0,7.858041163593434,1.5182219041624387,0.0,5.720780051024772,0.0,1.9204870095399322,0.0,0.44193679431211436,2.8383764627777843,3.2123429038265776,0.0,2.8626691553468286,5.58724865840025,5.181783550292085,1.766792846497594,2.8791984572980396,6.280395838960195,0.0])",0.0,"[-532.2597646173017,-549.8311183087588,-622.6145811047496,-743.2314620704058,-755.2430337904981,-755.4946025055299,-739.9852167318103,-750.9218950417438,-755.4971500353521,-742.8285654180228,-750.2947816973312,-753.7039005228933,-749.578178922343,-750.7660024133443,-755.4946025055299,-755.5018619305213]","[0.9999999766192714,2.3380728673945522e-08,5.7464783650802425e-40,2.377693925201068e-92,1.4440978825104004e-97,1.1229016666286876e-97,6.109172465009925e-91,1.0870345437483843e-95,1.1200446818176771e-97,3.557392139546182e-92,2.035144311300194e-95,6.730289044857134e-97,4.166888132436125e-95,1.2704180442549364e-95,1.1229016666286876e-97,1.1147795627779637e-97]",0.0
